15_3_495, <011/101/110>, 700581 ,<011/100/100>, 330789
15_3_496, <011/101/110>, 715817 ,<011/100/100>, 323572
15_3_497, <011/101/110>, 803072 ,<011/100/100>, 269165
15_3_498, <011/101/110>, 800860 ,<011/100/100>, 274905
15_3_499, <011/101/110>, 778444 ,<011/100/100>, 283086
15_3_49, <011/101/110>, 687122 ,<011/100/100>, 322471
15_3_4, <011/101/110>, 895120 ,<011/100/100>, 207829
15_3_500, <011/101/110>, 779081 ,<011/100/100>, 280495
15_3_501, <011/101/110>, 776265 ,<011/100/100>, 284442
15_3_502, <011/101/110>, 826161 ,<011/100/100>, 258148
15_3_503, <011/101/110>, 787672 ,<011/100/100>, 276089
15_3_504, <011/101/110>, 815797 ,<011/100/100>, 254422
15_3_505, <011/101/110>, 825860 ,<011/100/100>, 253474
15_3_506, <011/101/110>, 635138 ,<011/100/100>, 333755
15_3_507, <011/101/110>, 780350 ,<011/100/100>, 281907
15_3_508, <011/101/110>, 727917 ,<011/100/100>, 309317
15_3_509, <011/101/110>, 674937 ,<011/100/100>, 342037
15_3_50, <011/101/110>, 821694 ,<011/100/100>, 258442
15_3_510, <011/101/110>, 806218 ,<011/100/100>, 267758
15_3_511, <011/101/110>, 743911 ,<011/100/100>, 312125
15_3_512, <011/101/110>, 675643 ,<011/100/100>, 322865
15_3_513, <011/101/110>, 837398 ,<011/100/100>, 246769
15_3_514, <011/101/110>, 715887 ,<011/100/100>, 323868
15_3_515, <011/101/110>, 716237 ,<011/100/100>, 314264
15_3_516, <011/101/110>, 710308 ,<011/100/100>, 309382
15_3_517, <011/101/110>, 719143 ,<011/100/100>, 299213
15_3_518, <011/101/110>, 883947 ,<011/100/100>, 213441
15_3_519, <011/101/110>, 858860 ,<011/100/100>, 233912
15_3_51, <011/101/110>, 775967 ,<011/100/100>, 286538
15_3_520, <011/101/110>, 766957 ,<011/100/100>, 295184
15_3_52, <011/101/110>, 864062 ,<011/100/100>, 226516
15_3_53, <011/101/110>, 893916 ,<011/100/100>, 207413
15_3_54, <011/101/110>, 794723 ,<011/100/100>, 276842
15_3_55, <011/101/110>, 669297 ,<011/100/100>, 343711
15_3_56, <011/101/110>, 753540 ,<011/100/100>, 298305
15_3_57, <011/101/110>, 753421 ,<011/100/100>, 303640
15_3_58, <011/101/110>, 849441 ,<011/100/100>, 242424
15_3_59, <011/101/110>, 798339 ,<011/100/100>, 266602
15_3_5, <011/101/110>, 853170 ,<011/100/100>, 236841
15_3_60, <011/101/110>, 791092 ,<011/100/100>, 272086
15_3_61, <011/101/110>, 642813 ,<011/100/100>, 326124
15_3_62, <011/101/110>, 837710 ,<011/100/100>, 240302
15_3_63, <011/101/110>, 838898 ,<011/100/100>, 246952
15_3_64, <011/101/110>, 909226 ,<011/100/100>, 193712
15_3_65, <011/101/110>, 766685 ,<011/100/100>, 275191
15_3_66, <011/101/110>, 806872 ,<011/100/100>, 272858
15_3_67, <011/101/110>, 643672 ,<011/100/100>, 331006
15_3_68, <011/101/110>, 717084 ,<011/100/100>, 311816
15_3_69, <011/101/110>, 827374 ,<011/100/100>, 257216
15_3_6, <011/101/110>, 715169 ,<011/100/100>, 312623
15_3_70, <011/101/110>, 779031 ,<011/100/100>, 289246
15_3_71, <011/101/110>, 847068 ,<011/100/100>, 230051
15_3_72, <011/101/110>, 787569 ,<011/100/100>, 281185
15_3_73, <011/101/110>, 616051 ,<011/100/100>, 343223
15_3_74, <011/101/110>, 731507 ,<011/100/100>, 307248
15_3_75, <011/101/110>, 749349 ,<011/100/100>, 307651
15_3_76, <011/101/110>, 639523 ,<011/100/100>, 318391
15_3_77, <011/101/110>, 813588 ,<011/100/100>, 266387
15_3_78, <011/101/110>, 802813 ,<011/100/100>, 261224
15_3_79, <011/101/110>, 761239 ,<011/100/100>, 290627
15_3_7, <011/101/110>, 764620 ,<011/100/100>, 292313
15_3_80, <011/101/110>, 833483 ,<011/100/100>, 252519
15_3_81, <011/101/110>, 768138 ,<011/100/100>, 300903
15_3_82, <011/101/110>, 747796 ,<011/100/100>, 309242
15_3_83, <011/101/110>, 736649 ,<011/100/100>, 309715
15_3_84, <011/101/110>, 871121 ,<011/100/100>, 223866
15_3_85, <011/101/110>, 712028 ,<011/100/100>, 322352
15_3_86, <011/101/110>, 743283 ,<011/100/100>, 301323
15_3_87, <011/101/110>, 832301 ,<011/100/100>, 249428
15_3_88, <011/101/110>, 758624 ,<011/100/100>, 301188
15_3_89, <011/101/110>, 607033 ,<011/100/100>, 338683
15_3_8, <011/101/110>, 638906 ,<011/100/100>, 342776
15_3_90, <011/101/110>, 725898 ,<011/100/100>, 325398
15_3_91, <011/101/110>, 775308 ,<011/100/100>, 293116
15_3_92, <011/101/110>, 800219 ,<011/100/100>, 264340
15_3_93, <011/101/110>, 704851 ,<011/100/100>, 329706
15_3_94, <011/101/110>, 844845 ,<011/100/100>, 240132
15_3_95, <011/101/110>, 790528 ,<011/100/100>, 273079
15_3_96, <011/101/110>, 785894 ,<011/100/100>, 279087
15_3_97, <011/101/110>, 928764 ,<011/100/100>, 176632
15_3_98, <011/101/110>, 746573 ,<011/100/100>, 300770
15_3_99, <011/101/110>, 712047 ,<011/100/100>, 317738
15_3_9, <011/101/110>, 705651 ,<011/100/100>, 329478
30_3_100, <011/100/100>, 414174 ,<011/101/110>, 345112
30_3_101, <011/100/100>, 4,<011/101/110>, 333037
30_3_102, <011/100/100>, 364507 ,<011/101/110>, 335256
30_3_103, <011/100/100>, 348556 ,<011/101/110>, 298604
30_3_104, <011/100/100>, 396504 ,<011/101/110>, 308634
30_3_105, <011/100/100>, 369770 ,<011/101/110>, 334600
30_3_106, <011/100/100>, 392685 ,<011/101/110>, 333687
30_3_107, <011/100/100>, 404035 ,<011/101/110>, 346112
30_3_108, <011/100/100>, 357277 ,<011/101/110>, 320658
30_3_109, <011/100/100>, 344991 ,<011/101/110>, 316900
30_3_10, <011/100/100>, 402095 ,<011/101/110>, 313423
30_3_110, <011/100/100>, 414011 ,<011/101/110>, 342675
30_3_111, <011/100/100>, 353820 ,<011/101/110>, 317901
30_3_112, <011/100/100>, 397502 ,<011/101/110>, 288797
30_3_113, <011/100/100>, 391548 ,<011/101/110>, 306884
30_3_114, <011/100/100>, 404733 ,<011/101/110>, 315006
30_3_115, <011/100/100>, 394201 ,<011/101/110>, 312148
30_3_116, <011/100/100>, 389381 ,<011/101/110>, 340979
30_3_117, <011/100/100>, 380409 ,<011/101/110>, 311975
30_3_118, <011/100/100>, 411331 ,<011/101/110>, 322944
30_3_119, <011/100/100>, 373595 ,<011/101/110>, 319991
30_3_11, <011/100/100>, 327929 ,<011/101/110>, 307773
30_3_120, <011/100/100>, 397668 ,<011/101/110>, 317838
30_3_121, <011/100/100>, 409909 ,<011/101/110>, 356010
30_3_122, <011/100/100>, 358024 ,<011/101/110>, 311113
30_3_123, <011/100/100>, 390041 ,<011/101/110>, 325890
30_3_124, <011/100/100>, 417964 ,<011/101/110>, 336019
30_3_125, <011/100/100>, 385853 ,<011/101/110>, 303661
30_3_126, <011/100/100>, 360859 ,<011/101/110>, 320091
30_3_127, <011/100/100>, 387270 ,<011/101/110>, 330868
30_3_128, <011/100/100>, 360855 ,<011/101/110>, 304692
30_3_129, <011/100/100>, 412761 ,<011/101/110>, 338299
30_3_12, <011/100/100>, 423063 ,<011/101/110>, 331237
30_3_130, <011/101/110>, 329360 ,<011/100/100>, 250463
30_3_131, <011/100/100>, 355712 ,<011/101/110>, 306438
30_3_132, <011/100/100>, 387644 ,<011/101/110>, 341958
30_3_133, <011/101/110>, 294881 ,<011/100/100>, 265068
30_3_134, <011/100/100>, 385558 ,<011/101/110>, 308959
30_3_135, <011/101/110>, 318910 ,<011/100/100>, 316761
30_3_136, <011/100/100>, 400835 ,<011/101/110>, 339628
30_3_137, <011/100/100>, 370791 ,<011/101/110>, 345601
30_3_138, <011/100/100>, 372686 ,<011/101/110>, 339358
30_3_139, <011/100/100>, 397369 ,<011/101/110>, 357856
30_3_13, <011/100/100>, 417026 ,<011/101/110>, 336098
30_3_140, <011/100/100>, 410706 ,<011/101/110>, 352631
30_3_141, <011/100/100>, 373791 ,<011/101/110>, 358563
30_3_142, <011/100/100>, 301605 ,<011/101/110>, 292523
30_3_143, <011/100/100>, 405368 ,<011/101/110>, 328002
30_3_144, <011/100/100>, 332536 ,<011/101/110>, 323563
30_3_145, <011/101/110>, 351029 ,<011/100/100>, 340060
30_3_146, <011/100/100>, 407308 ,<011/101/110>, 336438
30_3_147, <011/100/100>, 397914 ,<011/101/110>, 325611
30_3_148, <011/101/110>, 353895 ,<011/100/100>, 334482
30_3_149, <011/100/100>, 414070 ,<011/101/110>, 344889
30_3_14, <011/100/100>, 407586 ,<011/101/110>, 319651
30_3_150, <011/101/110>, 319056 ,<011/100/100>, 315683
30_3_151, <011/100/100>, 368572 ,<011/101/110>, 315708
30_3_152, <011/100/100>, 376573 ,<011/101/110>, 324149
30_3_153, <011/100/100>, 381444 ,<011/101/110>, 338994
30_3_154, <011/100/100>, 396526 ,<011/101/110>, 370866
30_3_155, <011/100/100>, 378181 ,<011/101/110>, 321736
30_3_156, <011/101/110>, 360234 ,<011/100/100>, 334127
30_3_157, <011/100/100>, 379672 ,<011/101/110>, 326627
30_3_158, <011/100/100>, 385156 ,<011/101/110>, 340755
30_3_159, <011/100/100>, 377394 ,<011/101/110>, 349506
30_3_15, <011/101/110>, 313844 ,<011/100/100>, 310731
30_3_160, <011/100/100>, 376210 ,<011/101/110>, 307314
30_3_161, <011/100/100>, 399184 ,<011/101/110>, 335944
30_3_162, <011/100/100>, 372585 ,<011/101/110>, 315995
30_3_163, <011/100/100>, 356849 ,<011/101/110>, 328569
30_3_164, <011/100/100>, 397828 ,<011/101/110>, 337459
30_3_165, <011/100/100>, 384633 ,<011/101/110>, 315423
30_3_166, <011/100/100>, 404747 ,<011/101/110>, 344102
30_3_167, <011/100/100>, 376468 ,<011/101/110>, 305040
30_3_168, <011/100/100>, 379060 ,<011/101/110>, 341147
30_3_169, <011/100/100>, 386004 ,<011/101/110>, 363359
30_3_16, <011/100/100>, 405940 ,<011/101/110>, 324658
30_3_170, <011/100/100>, 382007 ,<011/101/110>, 339401
30_3_171, <011/100/100>, 369926 ,<011/101/110>, 289144
30_3_172, <011/100/100>, 377051 ,<011/101/110>, 316766
30_3_173, <011/100/100>, 401222 ,<011/101/110>, 332610
30_3_174, <011/100/100>, 397696 ,<011/101/110>, 320376
30_3_175, <011/100/100>, 412604 ,<011/101/110>, 328201
30_3_176, <011/101/110>, 334596 ,<011/100/100>, 291318
30_3_177, <011/100/100>, 290525 ,<011/101/110>, 281277
30_3_178, <011/100/100>, 391132 ,<011/101/110>, 342089
30_3_179, <011/101/110>, 348957 ,<011/100/100>, 330858
30_3_17, <011/100/100>, 378966 ,<011/101/110>, 320378
30_3_180, <011/100/100>, 401360 ,<011/101/110>, 296513
30_3_181, <011/100/100>, 398268 ,<011/101/110>, 329979
30_3_182, <011/100/100>, 362799 ,<011/101/110>, 324850
30_3_183, <011/100/100>, 410587 ,<011/101/110>, 323195
30_3_184, <011/100/100>, 373465 ,<011/101/110>, 332445
30_3_185, <011/100/100>, 315116 ,<011/101/110>, 291460
30_3_186, <011/100/100>, 363223 ,<011/101/110>, 297403
30_3_187, <011/100/100>, 402295 ,<011/101/110>, 340130
30_3_188, <011/100/100>, 402305 ,<011/101/110>, 341268
30_3_189, <011/100/100>, 407876 ,<011/101/110>, 335765
30_3_18, <011/100/100>, 388161 ,<011/101/110>, 315150
30_3_190, <011/100/100>, 364114 ,<011/101/110>, 328013
30_3_191, <011/100/100>, 364733 ,<011/101/110>, 304233
30_3_192, <011/100/100>, 388957 ,<011/101/110>, 316139
30_3_193, <011/101/110>, 291694 ,<011/100/100>, 161030
30_3_194, <011/100/100>, 376600 ,<011/101/110>, 333072
30_3_195, <011/100/100>, 394896 ,<011/101/110>, 337020
30_3_196, <011/100/100>, 405309 ,<011/101/110>, 376057
30_3_197, <011/100/100>, 375541 ,<011/101/110>, 337181
30_3_198, <011/100/100>, 386967 ,<011/101/110>, 341409
30_3_199, <011/100/100>, 381193 ,<011/101/110>, 338216
30_3_19, <011/100/100>, 395740 ,<011/101/110>, 341824
30_3_1, <011/100/100>, 379690 ,<011/101/110>, 310840
30_3_200, <011/100/100>, 378086 ,<011/101/110>, 314484
30_3_201, <011/100/100>, 377822 ,<011/101/110>, 314108
30_3_202, <011/100/100>, 355841 ,<011/101/110>, 326392
30_3_203, <011/100/100>, 419577 ,<011/101/110>, 375530
30_3_204, <011/100/100>, 373738 ,<011/101/110>, 313319
30_3_205, <011/100/100>, 369167 ,<011/101/110>, 335175
30_3_206, <011/100/100>, 412789 ,<011/101/110>, 337617
30_3_207, <011/100/100>, 365729 ,<011/101/110>, 334827
30_3_208, <011/100/100>, 373737 ,<011/101/110>, 294122
30_3_209, <011/100/100>, 398629 ,<011/101/110>, 358041
30_3_20, <011/100/100>, 395772 ,<011/101/110>, 317979
30_3_210, <011/100/100>, 364909 ,<011/101/110>, 326374
30_3_211, <011/100/100>, 384178 ,<011/101/110>, 314154
30_3_212, <011/100/100>, 424563 ,<011/101/110>, 340721
30_3_213, <011/100/100>, 379389 ,<011/101/110>, 324729
30_3_214, <011/100/100>, 401380 ,<011/101/110>, 345440
30_3_215, <011/100/100>, 401357 ,<011/101/110>, 311453
30_3_216, <011/100/100>, 405434 ,<011/101/110>, 322639
30_3_217, <011/100/100>, 394140 ,<011/101/110>, 348237
30_3_218, <011/100/100>, 368526 ,<011/101/110>, 313086
30_3_219, <011/100/100>, 385811 ,<011/101/110>, 316163
30_3_21, <011/100/100>, 406317 ,<011/101/110>, 331311
30_3_220, <011/100/100>, 406217 ,<011/101/110>, 331513
30_3_221, <011/100/100>, 399181 ,<011/101/110>, 343556
30_3_222, <011/100/100>, 402613 ,<011/101/110>, 333021
30_3_223, <011/100/100>, 397120 ,<011/101/110>, 351332
30_3_224, <011/100/100>, 423788 ,<011/101/110>, 345584
30_3_225, <011/100/100>, 418133 ,<011/101/110>, 360396
30_3_226, <011/100/100>, 379491 ,<011/101/110>, 330469
30_3_227, <011/100/100>, 400328 ,<011/101/110>, 363923
30_3_228, <011/100/100>, 394813 ,<011/101/110>, 353632
30_3_229, <011/100/100>, 370693 ,<011/101/110>, 303879
30_3_22, <011/100/100>, 394471 ,<011/101/110>, 313740
30_3_230, <011/100/100>, 392061 ,<011/101/110>, 329021
30_3_231, <011/100/100>, 361667 ,<011/101/110>, 352077
30_3_232, <011/100/100>, 335374 ,<011/101/110>, 321617
30_3_233, <011/100/100>, 376381 ,<011/101/110>, 317416
30_3_234, <011/100/100>, 371909 ,<011/101/110>, 323014
30_3_235, <011/100/100>, 367095 ,<011/101/110>, 300945
30_3_236, <011/100/100>, 386850 ,<011/101/110>, 326994
30_3_237, <011/100/100>, 396415 ,<011/101/110>, 333417
30_3_238, <011/100/100>, 370514 ,<011/101/110>, 327131
30_3_239, <011/100/100>, 368458 ,<011/101/110>, 319794
30_3_23, <011/100/100>, 420481 ,<011/101/110>, 344136
30_3_240, <011/100/100>, 363565 ,<011/101/110>, 311406
30_3_241, <011/100/100>, 393163 ,<011/101/110>, 330966
30_3_242, <011/100/100>, 398150 ,<011/101/110>, 345806
30_3_243, <011/100/100>, 399081 ,<011/101/110>, 324193
30_3_244, <011/100/100>, 408623 ,<011/101/110>, 347264
30_3_245, <011/100/100>, 408682 ,<011/101/110>, 326479
30_3_246, <011/100/100>, 363675 ,<011/101/110>, 310412
30_3_247, <011/100/100>, 391799 ,<011/101/110>, 310876
30_3_248, <011/100/100>, 399271 ,<011/101/110>, 338765
30_3_249, <011/100/100>, 397532 ,<011/101/110>, 321417
30_3_24, <011/100/100>, 393797 ,<011/101/110>, 341709
30_3_250, <011/100/100>, 398999 ,<011/101/110>, 348671
30_3_251, <011/100/100>, 406877 ,<011/101/110>, 346853
30_3_252, <011/100/100>, 377584 ,<011/101/110>, 306215
30_3_253, <011/100/100>, 408425 ,<011/101/110>, 347946
30_3_254, <011/100/100>, 397458 ,<011/101/110>, 340708
30_3_255, <011/100/100>, 407013 ,<011/101/110>, 335939
30_3_256, <011/100/100>, 376093 ,<011/101/110>, 342493
30_3_257, <011/100/100>, 396068 ,<011/101/110>, 373073
30_3_258, <011/100/100>, 358785 ,<011/101/110>, 350810
30_3_259, <011/101/110>, 343259 ,<011/100/100>, 309190
30_3_25, <011/100/100>, 383004 ,<011/101/110>, 311652
30_3_260, <011/100/100>, 313444 ,<011/101/110>, 285550
30_3_261, <011/100/100>, 401010 ,<011/101/110>, 379395
30_3_262, <011/100/100>, 395460 ,<011/101/110>, 351970
30_3_263, <011/100/100>, 403242 ,<011/101/110>, 355597
30_3_264, <011/100/100>, 377717 ,<011/101/110>, 362346
30_3_265, <011/100/100>, 390584 ,<011/101/110>, 327516
30_3_266, <011/100/100>, 356446 ,<011/101/110>, 310473
30_3_267, <011/100/100>, 379351 ,<011/101/110>, 341985
30_3_268, <011/100/100>, 415338 ,<011/101/110>, 327990
30_3_269, <011/100/100>, 355199 ,<011/101/110>, 352415
30_3_26, <011/100/100>, 339732 ,<011/101/110>, 315537
30_3_270, <011/100/100>, 384412 ,<011/101/110>, 351778
30_3_271, <011/100/100>, 389491 ,<011/101/110>, 329745
30_3_272, <011/100/100>, 423966 ,<011/101/110>, 339749
30_3_273, <011/100/100>, 405330 ,<011/101/110>, 312469
30_3_274, <011/100/100>, 369315 ,<011/101/110>, 323090
30_3_275, <011/100/100>, 378242 ,<011/101/110>, 331098
30_3_276, <011/100/100>, 356240 ,<011/101/110>, 330316
30_3_277, <011/100/100>, 387914 ,<011/101/110>, 344030
30_3_278, <011/100/100>, 375898 ,<011/101/110>, 316991
30_3_279, <011/100/100>, 394470 ,<011/101/110>, 350992
30_3_27, <011/100/100>, 415492 ,<011/101/110>, 327578
30_3_280, <011/100/100>, 361013 ,<011/101/110>, 300766
30_3_281, <011/100/100>, 395606 ,<011/101/110>, 322513
30_3_282, <011/100/100>, 402709 ,<011/101/110>, 330540
30_3_283, <011/100/100>, 350275 ,<011/101/110>, 316305
30_3_284, <011/100/100>, 378175 ,<011/101/110>, 339161
30_3_285, <011/100/100>, 401677 ,<011/101/110>, 314891
30_3_286, <011/100/100>, 400311 ,<011/101/110>, 363855
30_3_287, <011/100/100>, 366924 ,<011/101/110>, 331992
30_3_288, <011/100/100>, 403336 ,<011/101/110>, 340377
30_3_289, <011/100/100>, 357032 ,<011/101/110>, 316413
30_3_28, <011/100/100>, 411753 ,<011/101/110>, 318790
30_3_290, <011/100/100>, 394035 ,<011/101/110>, 341791
30_3_291, <011/101/110>, 404536 ,<011/100/100>, 348434
30_3_292, <011/100/100>, 412659 ,<011/101/110>, 368165
30_3_293, <011/100/100>, 379999 ,<011/101/110>, 352026
30_3_294, <011/100/100>, 397656 ,<011/101/110>, 354200
30_3_295, <011/100/100>, 410316 ,<011/101/110>, 347058
30_3_296, <011/100/100>, 405318 ,<011/101/110>, 330014
30_3_297, <011/100/100>, 356824 ,<011/101/110>, 297201
30_3_298, <011/100/100>, 367761 ,<011/101/110>, 319967
30_3_299, <011/100/100>, 401841 ,<011/101/110>, 316574
30_3_29, <011/100/100>, 398928 ,<011/101/110>, 328345
30_3_2, <011/100/100>, 354130 ,<011/101/110>, 306089
30_3_300, <011/100/100>, 360846 ,<011/101/110>, 308707
30_3_301, <011/100/100>, 391674 ,<011/101/110>, 337006
30_3_302, <011/100/100>, 380438 ,<011/101/110>, 335742
30_3_303, <011/100/100>, 382350 ,<011/101/110>, 328930
30_3_304, <011/100/100>, 405864 ,<011/101/110>, 341188
30_3_305, <011/100/100>, 388660 ,<011/101/110>, 314806
30_3_306, <011/100/100>, 377674 ,<011/101/110>, 308269
30_3_307, <011/100/100>, 430047 ,<011/101/110>, 381520
30_3_308, <011/100/100>, 341160 ,<011/101/110>, 318299
30_3_309, <011/100/100>, 399259 ,<011/101/110>, 351420
30_3_30, <011/100/100>, 372611 ,<011/101/110>, 340397
30_3_310, <011/100/100>, 371760 ,<011/101/110>, 332806
30_3_311, <011/100/100>, 418322 ,<011/101/110>, 323185
30_3_312, <011/100/100>, 404426 ,<011/101/110>, 332976
30_3_313, <011/101/110>, 253705 ,<011/100/100>, 194126
30_3_314, <011/100/100>, 393677 ,<011/101/110>, 334777
30_3_315, <011/100/100>, 407140 ,<011/101/110>, 335542
30_3_316, <011/100/100>, 395687 ,<011/101/110>, 312303
30_3_317, <011/100/100>, 368658 ,<011/101/110>, 317713
30_3_318, <011/100/100>, 414555 ,<011/101/110>, 329157
30_3_319, <011/100/100>, 398335 ,<011/101/110>, 317485
30_3_31, <011/100/100>, 379937 ,<011/101/110>, 320783
30_3_320, <011/100/100>, 370986 ,<011/101/110>, 327360
30_3_321, <011/100/100>, 400314 ,<011/101/110>, 330054
30_3_322, <011/100/100>, 439486 ,<011/101/110>, 378527
30_3_323, <011/100/100>, 343602 ,<011/101/110>, 318012
30_3_324, <011/100/100>, 403781 ,<011/101/110>, 323729
30_3_325, <011/100/100>, 406480 ,<011/101/110>, 327715
30_3_326, <011/100/100>, 370206 ,<011/101/110>, 313054
30_3_327, <011/100/100>, 401317 ,<011/101/110>, 366187
30_3_328, <011/100/100>, 395577 ,<011/101/110>, 328767
30_3_329, <011/100/100>, 418860 ,<011/101/110>, 359835
30_3_32, <011/100/100>, 402743 ,<011/101/110>, 341385
30_3_330, <011/100/100>, 415024 ,<011/101/110>, 328369
30_3_331, <011/100/100>, 378285 ,<011/101/110>, 330886
30_3_332, <011/100/100>, 398497 ,<011/101/110>, 337756
30_3_333, <011/100/100>, 346356 ,<011/101/110>, 301855
30_3_334, <011/100/100>, 406837 ,<011/101/110>, 324826
30_3_335, <011/100/100>, 350974 ,<011/101/110>, 306799
30_3_336, <011/100/100>, 412372 ,<011/101/110>, 340572
30_3_337, <011/100/100>, 412148 ,<011/101/110>, 339780
30_3_338, <011/100/100>, 371023 ,<011/101/110>, 325379
30_3_339, <011/100/100>, 414605 ,<011/101/110>, 363382
30_3_33, <011/100/100>, 404420 ,<011/101/110>, 317074
30_3_340, <011/100/100>, 337370 ,<011/101/110>, 305987
30_3_341, <011/100/100>, 342794 ,<011/101/110>, 300696
30_3_342, <011/100/100>, 379999 ,<011/101/110>, 339035
30_3_343, <011/100/100>, 389375 ,<011/101/110>, 330097
30_3_344, <011/100/100>, 412861 ,<011/101/110>, 364476
30_3_345, <011/100/100>, 430368 ,<011/101/110>, 354697
30_3_346, <011/101/110>, 386761 ,<011/100/100>, 353484
30_3_347, <011/100/100>, 412449 ,<011/101/110>, 333477
30_3_348, <011/100/100>, 395718 ,<011/101/110>, 348573
30_3_349, <011/100/100>, 387011 ,<011/101/110>, 315486
30_3_34, <011/100/100>, 393901 ,<011/101/110>, 322860
30_3_350, <011/100/100>, 417965 ,<011/101/110>, 345664
30_3_351, <011/100/100>, 394839 ,<011/101/110>, 305458
30_3_352, <011/100/100>, 326862 ,<011/101/110>, 308776
30_3_353, <011/100/100>, 401933 ,<011/101/110>, 301971
30_3_354, <011/100/100>, 351158 ,<011/101/110>, 307230
30_3_355, <011/100/100>, 411043 ,<011/101/110>, 328093
30_3_356, <011/100/100>, 391162 ,<011/101/110>, 333523
30_3_357, <011/100/100>, 387795 ,<011/101/110>, 320746
30_3_358, <011/100/100>, 383647 ,<011/101/110>, 350806
30_3_359, <011/100/100>, 392206 ,<011/101/110>, 327948
30_3_35, <011/100/100>, 388652 ,<011/101/110>, 315693
30_3_360, <011/100/100>, 386690 ,<011/101/110>, 336257
30_3_361, <011/100/100>, 405473 ,<011/101/110>, 346513
30_3_362, <011/100/100>, 388911 ,<011/101/110>, 322984
30_3_363, <011/100/100>, 404665 ,<011/101/110>, 328454
30_3_364, <011/100/100>, 408661 ,<011/101/110>, 359430
30_3_365, <011/100/100>, 353754 ,<011/101/110>, 314100
30_3_366, <011/100/100>, 354385 ,<011/101/110>, 312318
30_3_367, <011/100/100>, 395087 ,<011/101/110>, 345967
30_3_368, <011/100/100>, 359674 ,<011/101/110>, 334218
30_3_369, <011/100/100>, 380188 ,<011/101/110>, 336659
30_3_36, <011/100/100>, 406374 ,<011/101/110>, 314150
30_3_370, <011/100/100>, 399115 ,<011/101/110>, 340336
30_3_371, <011/100/100>, 365081 ,<011/101/110>, 347917
30_3_372, <011/100/100>, 395415 ,<011/101/110>, 348055
30_3_373, <011/100/100>, 395599 ,<011/101/110>, 307239
30_3_374, <011/101/110>, 393760 ,<011/100/100>, 361278
30_3_375, <011/100/100>, 420432 ,<011/101/110>, 341462
30_3_376, <011/100/100>, 365716 ,<011/101/110>, 323457
30_3_377, <011/100/100>, 361965 ,<011/101/110>, 325578
30_3_378, <011/100/100>, 391943 ,<011/101/110>, 357853
30_3_379, <011/100/100>, 416154 ,<011/101/110>, 346519
30_3_37, <011/100/100>, 381582 ,<011/101/110>, 314205
30_3_380, <011/100/100>, 421339 ,<011/101/110>, 349574
30_3_381, <011/100/100>, 406480 ,<011/101/110>, 346866
30_3_382, <011/100/100>, 397117 ,<011/101/110>, 322407
30_3_383, <011/100/100>, 396430 ,<011/101/110>, 313031
30_3_384, <011/100/100>, 370560 ,<011/101/110>, 305685
30_3_385, <011/100/100>, 389303 ,<011/101/110>, 335867
30_3_386, <011/100/100>, 413581 ,<011/101/110>, 339804
30_3_387, <011/100/100>, 385977 ,<011/101/110>, 327209
30_3_388, <011/101/110>, 368775 ,<011/100/100>, 361373
30_3_389, <011/100/100>, 392571 ,<011/101/110>, 319862
30_3_38, <011/100/100>, 410261 ,<011/101/110>, 319102
30_3_390, <011/100/100>, 403185 ,<011/101/110>, 346755
30_3_391, <011/100/100>, 395382 ,<011/101/110>, 337516
30_3_392, <011/100/100>, 401366 ,<011/101/110>, 327815
30_3_393, <011/100/100>, 386200 ,<011/101/110>, 358901
30_3_394, <011/100/100>, 400968 ,<011/101/110>, 317000
30_3_395, <011/100/100>, 390743 ,<011/101/110>, 333067
30_3_396, <011/100/100>, 374365 ,<011/101/110>, 308640
30_3_397, <011/100/100>, 421927 ,<011/101/110>, 364255
30_3_398, <011/100/100>, 381061 ,<011/101/110>, 325209
30_3_399, <011/100/100>, 396310 ,<011/101/110>, 320148
30_3_39, <011/100/100>, 372267 ,<011/101/110>, 321280
30_3_3, <011/100/100>, 403702 ,<011/101/110>, 332612
30_3_400, <011/100/100>, 399683 ,<011/101/110>, 344774
30_3_401, <011/100/100>, 387497 ,<011/101/110>, 320295
30_3_402, <011/101/110>, 303766 ,<011/100/100>, 277157
30_3_403, <011/100/100>, 388454 ,<011/101/110>, 329480
30_3_404, <011/100/100>, 401299 ,<011/101/110>, 323137
30_3_405, <011/100/100>, 384132 ,<011/101/110>, 329298
30_3_406, <011/100/100>, 365369 ,<011/101/110>, 320043
30_3_407, <011/100/100>, 394553 ,<011/101/110>, 340355
30_3_408, <011/100/100>, 380635 ,<011/101/110>, 321433
30_3_409, <011/100/100>, 384599 ,<011/101/110>, 330081
30_3_40, <011/100/100>, 420923 ,<011/101/110>, 341111
30_3_410, <011/100/100>, 366936 ,<011/101/110>, 329231
30_3_411, <011/100/100>, 384177 ,<011/101/110>, 312545
30_3_412, <011/100/100>, 407533 ,<011/101/110>, 325903
30_3_413, <011/100/100>, 411007 ,<011/101/110>, 320603
30_3_414, <011/100/100>, 414242 ,<011/101/110>, 339278
30_3_415, <011/100/100>, 411987 ,<011/101/110>, 343128
30_3_416, <011/100/100>, 375537 ,<011/101/110>, 312909
30_3_417, <011/100/100>, 412932 ,<011/101/110>, 365882
30_3_418, <011/100/100>, 407741 ,<011/101/110>, 335269
30_3_419, <011/100/100>, 369711 ,<011/101/110>, 314650
